image_name,exercise_name,knee_position,knee_correctness,hip_position,hip_correctness,difficulty,LKnee_angle,RKnee_angle,LHip_angle,RHip_angle,0x,0y,0z,0v,1x,1y,1z,1v,2x,2y,2z,2v,3x,3y,3z,3v,4x,4y,4z,4v,5x,5y,5z,5v,6x,6y,6z,6v,7x,7y,7z,7v,8x,8y,8z,8v,9x,9y,9z,9v,10x,10y,10z,10v,11x,11y,11z,11v,12x,12y,12z,12v,13x,13y,13z,13v,14x,14y,14z,14v,15x,15y,15z,15v,16x,16y,16z,16v,17x,17y,17z,17v,18x,18y,18z,18v,19x,19y,19z,19v,20x,20y,20z,20v,21x,21y,21z,21v,22x,22y,22z,22v,23x,23y,23z,23v,24x,24y,24z,24v,25x,25y,25z,25v,26x,26y,26z,26v,27x,27y,27z,27v,28x,28y,28z,28v,29x,29y,29z,29v,30x,30y,30z,30v,31x,31y,31z,31v,32x,32y,32z,32v
squat_159.jpg,squat,up,correct,up,correct,partial,162.7337839,103.773341,168.233859,107.2147404,0.465197295,0.157465175,-0.046110857,0.954744935,0.472172976,0.127733976,-0.035010252,0.953585148,0.475581944,0.125252455,-0.0349424,0.953008175,0.478943557,0.122618109,-0.034950856,0.954618037,0.462532461,0.13479799,-0.027879592,0.953927636,0.45950076,0.137809545,-0.027884688,0.950827599,0.45686236,0.140694201,-0.027924469,0.954562545,0.485730588,0.1376414,0.020214686,0.948290288,0.455639124,0.16481477,0.052292846,0.951068878,0.471907943,0.187259287,-0.026363498,0.962226868,0.461683184,0.194964617,-0.017589457,0.963235617,0.517339945,0.284246981,0.002587489,0.984001219,0.444274843,0.338720679,0.082621835,0.983697772,0.532335162,0.458391428,-0.057085689,0.725135505,0.384976745,0.40381062,-0.033195879,0.595927954,0.482192039,0.370771497,-0.058557708,0.731738865,0.422989339,0.296144217,-0.091173425,0.598526955,0.468481302,0.339248776,-0.063965738,0.685141563,0.433887631,0.271946341,-0.09375713,0.568335235,0.471230686,0.311017305,-0.049678735,0.675686598,0.438539654,0.264663488,-0.065556109,0.559259653,0.47449249,0.329201609,-0.051680416,0.656744242,0.436755359,0.278527766,-0.079954788,0.551412404,0.53668654,0.599987149,-0.03666082,0.982335031,0.48415646,0.614736438,0.036471203,0.985884964,0.560904026,0.688678682,-0.270473182,0.854583502,0.40217796,0.653726757,-0.079069935,0.73009944,0.553861141,0.890995324,-0.260485947,0.822575688,0.452137083,0.895753264,-0.068406105,0.715714812,0.553378224,0.943964124,-0.25778228,0.807688296,0.468978971,0.938887656,-0.0685535,0.731540799,0.539462388,0.942031324,-0.320385903,0.82886523,0.419281811,0.969721198,-0.123121224,0.739943385
squat_16.jpg,squat,up,correct,up,correct,partial,144.6084878,124.2429712,159.6177161,131.1924793,0.638435662,0.059480276,-0.292318791,0.956468999,0.635651469,0.038109235,-0.277087331,0.95550108,0.634297371,0.037830967,-0.277069092,0.954276145,0.632311285,0.037810579,-0.277239472,0.957058132,0.631339431,0.043443374,-0.34206593,0.957355082,0.627245367,0.04694882,-0.341946334,0.954440057,0.622484207,0.051027026,-0.34210062,0.958185732,0.599983573,0.069300786,-0.18023181,0.95061487,0.589652598,0.08521945,-0.474851131,0.954417706,0.626027167,0.091701247,-0.243930981,0.962583482,0.619632781,0.100566857,-0.329166979,0.964327276,0.53307277,0.215239719,0.016529515,0.984191597,0.522672772,0.254751414,-0.601041377,0.98519206,0.519735098,0.305867314,0.349582791,0.657619715,0.657360256,0.172736704,-0.771472633,0.635966361,0.527203977,0.364367902,0.559858024,0.661782146,0.82609272,0.050559748,-0.771399915,0.636144161,0.517085671,0.387770474,0.62231195,0.620919585,0.869291425,0.028025217,-0.833659232,0.607352138,0.52334404,0.371425748,0.588969052,0.612411737,0.874110222,0.01600852,-0.804215372,0.599253953,0.532391489,0.361592412,0.553127348,0.595597804,0.858564138,0.024821497,-0.75683105,0.587896943,0.487570226,0.544055402,0.170554876,0.98276931,0.433385193,0.585710108,-0.170765817,0.986005306,0.515825212,0.671468019,0.240615025,0.814057231,0.502611816,0.689473987,-0.123848461,0.742428243,0.40024215,0.945251942,0.415817291,0.803739846,0.382319629,0.986497164,0.049231,0.733666897,0.410006613,0.946456373,0.429127842,0.789966047,0.351222575,1.046784043,0.064519927,0.744096756,0.44693163,0.963862896,0.376573116,0.81334877,0.435300857,0.992080271,-0.021075187,0.753600597
squat_160.jpg,squat,up,correct,up,correct,partial,127.8745897,64.8762878,139.3858524,77.78632832,0.390035063,0.147001311,-0.78486532,0.960797369,0.408347845,0.170182303,-0.801650345,0.959912181,0.418143362,0.174080655,-0.801530004,0.958821416,0.428192735,0.178214923,-0.801580966,0.961327255,0.388408184,0.154874936,-0.740960538,0.96154362,0.384180695,0.144880772,-0.74084866,0.95891577,0.380591601,0.132158235,-0.740727425,0.96225363,0.470736653,0.180039391,-0.725553572,0.955525994,0.405274808,0.153421387,-0.442521065,0.95873189,0.415432781,0.161386997,-0.747517467,0.966301858,0.391695857,0.198491037,-0.667696178,0.96782285,0.558802247,0.324348897,-0.748164356,0.985768199,0.416920692,0.314511508,-0.130381733,0.986623824,0.532113671,0.504185438,-0.815969944,0.6892066,0.436032981,0.43368125,0.066510923,0.592240691,0.47646147,0.61464107,-0.77044785,0.690913022,0.406834871,0.511163831,-0.070860267,0.611380935,0.462416857,0.674266636,-0.820077538,0.651725233,0.392747343,0.566306293,-0.100201413,0.59032625,0.44890523,0.670805275,-0.850297272,0.64386034,0.383722454,0.548180223,-0.199385032,0.584105313,0.454800844,0.651818514,-0.774057329,0.627240121,0.402282327,0.541421592,-0.118051626,0.574129045,0.632287562,0.585871577,-0.087760851,0.984451473,0.477523595,0.566337168,0.086514421,0.987329125,0.603663981,0.647481441,-1.02847755,0.831467509,0.340897024,0.569479406,-0.538689077,0.763956964,0.705425739,0.845436513,-0.76604408,0.820776105,0.425256461,0.739113927,-0.146344721,0.755343676,0.742030501,0.869647622,-0.745795608,0.80023402,0.439854056,0.777080774,-0.210327357,0.764214277,0.67687428,0.914769411,-1.050135851,0.828496516,0.312719136,0.797933578,-0.601834178,0.77340591
squat_161.jpg,squat,up,correct,up,correct,partial,42.86306209,55.5801686,103.8753542,6.610164281,0.416567296,0.247913256,-0.303550363,0.894885659,0.357111096,0.255797952,-0.269658744,0.899501622,0.356737882,0.261282593,-0.269569755,0.897523999,0.357529014,0.266450346,-0.269622475,0.903931081,0.354906172,0.241488889,-0.282157928,0.903760731,0.403559208,0.271180958,-0.282216072,0.897141755,0.40059492,0.254284918,-0.282851398,0.901406169,0.392215133,0.289983898,-0.221237421,0.897715688,0.383859128,0.286325812,-0.355297506,0.890629172,0.413973868,0.313931078,-0.232478812,0.922272444,0.413536012,0.333774865,-0.25447765,0.920325458,0.420428813,0.346982747,-0.188203171,0.977770209,0.319415957,0.39556393,-0.296934575,0.981044054,0.453615665,0.387249708,-0.016231813,0.626617849,0.282256305,0.52506578,-0.232940733,0.564359903,0.450443536,0.35640642,0.084198408,0.639726818,0.316012025,0.502759695,-0.294066608,0.594171464,0.41962254,0.324984014,0.083445214,0.610846281,0.320835322,0.559395254,-0.315207899,0.581236899,0.424743026,0.332261235,0.046296455,0.604828,0.311389655,0.510280013,-0.280211121,0.576136172,0.42413637,0.325956374,0.070083223,0.589578211,0.312289298,0.483961225,-0.289134473,0.564304054,0.466814131,0.778781831,0.041368511,0.984367847,0.410446197,0.799833894,-0.041763064,0.987534642,0.413016438,0.798369765,0.434757948,0.75287652,0.395096242,0.756001115,0.291542172,0.711880505,0.426964611,0.771148026,0.836059749,0.747633159,0.367206186,0.793996274,0.68883884,0.70120436,0.42658174,0.757481396,0.877048075,0.733656228,0.355944812,0.775723338,0.734855652,0.710540056,0.42507419,0.832047582,0.883504331,0.761904895,0.3641873,0.898278177,0.747261465,0.721551955
squat_162.jpg,squat,up,correct,up,correct,partial,151.5438599,130.2526097,168.3078027,179.9684699,0.231391206,0.80945617,-0.569826424,0.821100533,0.216054559,0.780035675,-0.614918709,0.832403719,0.216367379,0.775305808,-0.615228295,0.830869079,0.216933802,0.770972669,-0.6158126,0.837010622,0.216154292,0.789429545,-0.610060573,0.834074795,0.214142948,0.792875767,-0.609773099,0.823825598,0.211489961,0.795102715,-0.610404909,0.824741542,0.208248213,0.773842037,-0.579354584,0.844336152,0.20685029,0.808439314,-0.568778038,0.823730528,0.237182498,0.814678133,-0.525371373,0.885938644,0.233101577,0.827324569,-0.523784459,0.879492998,0.25317359,0.802835166,-0.454799473,0.968680024,0.211048529,0.852600455,-0.304443568,0.943093717,0.402157247,0.816562057,-0.391743481,0.614492834,0.296590835,0.825824797,-0.212686881,0.510828257,0.333736598,0.682224572,-0.409753174,0.658432424,0.332158476,0.748206198,-0.146373034,0.548273623,0.250429064,0.700575948,-0.46221447,0.631390393,0.312416852,0.742721736,-0.17018263,0.541448712,0.265601546,0.644962251,-0.427865088,0.627332568,0.281170338,0.720723093,-0.189680934,0.537868321,0.27755636,0.65548867,-0.395325422,0.612122774,0.278059036,0.71962589,-0.161444783,0.527845621,0.31242308,0.955644429,-0.020195272,0.930299103,0.24146533,1.03335917,0.020298669,0.927190185,0.362476349,1.254723549,0.531515777,0.682486296,0.291118711,1.329431176,0.502164781,0.646824181,0.442166269,1.35687995,1.325205207,0.67589277,0.387331039,1.38663125,1.170261145,0.639467478,0.46222052,0.670550823,1.413262248,0.666984558,0.404154688,0.917465866,1.237021208,0.652679145,0.453264028,1.466714859,1.222405314,0.692679226,0.407174587,1.325530767,0.964520812,0.656648636
squat_163.jpg,squat,up,correct,up,correct,partial,175.737224,173.9468035,174.9861275,170.3632812,0.595995843,0.469524771,-0.515070379,0.837493241,0.616014004,0.40269956,-0.506080449,0.847182631,0.629608274,0.398591012,-0.50650686,0.846130133,0.64551723,0.394396633,-0.507154226,0.851607442,0.577931643,0.411917299,-0.486443371,0.849281132,0.563275814,0.423270524,-0.486512691,0.840023935,0.547143102,0.426971823,-0.487507731,0.840694249,0.662483573,0.419926226,-0.272113591,0.85836643,0.537693322,0.475525856,-0.177614659,0.840255201,0.621988893,0.561404824,-0.4121162,0.896220148,0.574232996,0.588662803,-0.388385475,0.890712857,0.791690588,0.510867059,-0.2254823,0.971325099,0.443817973,0.546209157,0.008010427,0.948320866,0.853511631,0.565166295,-0.448650301,0.649985135,0.478410244,0.698269665,-0.264714241,0.526883423,0.682936013,0.525325716,-0.637116253,0.685477555,0.552270353,0.690055668,-0.783954203,0.558546841,0.645258427,0.52799505,-0.708447874,0.657205939,0.599464715,0.725645721,-0.906341314,0.55044508,0.640182018,0.485190541,-0.647179902,0.653598726,0.615299165,0.699146926,-0.923804939,0.548721075,0.620157242,0.499723345,-0.605853617,0.639056206,0.625118494,0.690875471,-0.816546559,0.539349377,0.785398781,0.825405777,-0.038095221,0.924974799,0.548217416,0.862626672,0.039025951,0.923186183,0.806995988,1.144840479,-0.009443267,0.634405553,0.595359206,1.17348671,0.240431011,0.591549218,0.84772712,1.429937243,0.279391915,0.610114396,0.66741544,1.448610902,0.526246846,0.577488363,0.860882342,1.388751745,0.304902554,0.603204727,0.680835903,1.439601064,0.55321455,0.590391397,0.81362766,1.547605872,0.017988037,0.62492919,0.678426623,1.527788043,0.229937032,0.591984153
squat_164.jpg,squat,up,correct,up,correct,partial,154.7975187,135.931813,171.0355423,164.0021975,0.770808518,0.77410841,-0.827433765,0.798272371,0.792294502,0.742902339,-0.876111925,0.812194526,0.800599754,0.738030553,-0.876511276,0.81893158,0.80880779,0.733792424,-0.877066553,0.817072153,0.764267623,0.754281163,-0.875860751,0.817721725,0.754493535,0.757199585,-0.875652969,0.817171574,0.744720638,0.760312021,-0.876360357,0.814460635,0.810456395,0.728302062,-0.871661127,0.820059299,0.719648659,0.769260764,-0.862045705,0.826416314,0.771880984,0.782940507,-0.797043145,0.851768076,0.742932856,0.794578433,-0.796104372,0.854352832,0.895805955,0.730723858,-0.720598996,0.925708354,0.516652882,0.806796849,-0.676569283,0.927215338,1.046186805,0.713992536,-0.513732553,0.594281197,0.392782241,0.885879815,-0.441990823,0.498631865,0.934187114,0.720874727,-0.519380212,0.645629287,0.423172772,0.90089196,-0.394304663,0.562187254,0.931605399,0.7086972,-0.589828193,0.629455507,0.412159413,0.908051312,-0.475348949,0.559545338,0.898725688,0.675393641,-0.572345316,0.626230657,0.441759527,0.894248426,-0.576289713,0.559862077,0.886362731,0.68183738,-0.517035007,0.60754019,0.449568242,0.889888883,-0.411604643,0.546637774,0.825073779,0.942480445,-0.029354936,0.889937341,0.601130605,0.984666944,0.03140486,0.881186068,0.784969866,1.019732833,0.836828172,0.571855783,0.608254373,1.0276649,0.912777781,0.533527136,0.781162381,1.117394567,1.911858797,0.55189532,0.721996307,1.111905336,1.904008746,0.525598884,0.770788133,1.097652316,2.02965498,0.546313047,0.758311331,1.101050735,2.014096737,0.540752411,0.755409241,1.247362375,1.939661622,0.56676358,0.694242179,1.215837598,1.93100059,0.539307952
squat_165.jpg,squat,up,correct,up,correct,partial,177.4943493,171.2257827,177.1327348,162.9927902,0.659615874,0.677929044,-0.40853411,0.784517944,0.671613812,0.660885155,-0.404804528,0.797902584,0.681283832,0.656664729,-0.405270666,0.80601263,0.689984024,0.651398957,-0.4057796,0.804273963,0.644331336,0.669676423,-0.384834796,0.806988597,0.634149134,0.672268987,-0.384625763,0.809590042,0.631321788,0.672603488,-0.385593474,0.810087502,0.705426633,0.65250963,-0.261566103,0.809270084,0.638647616,0.686675608,-0.144083634,0.826390088,0.695274353,0.697836936,-0.346902579,0.850530922,0.660954595,0.728185475,-0.313863069,0.856479168,0.846552312,0.737471998,-0.07017795,0.930438161,0.579494894,0.792830944,-0.126410916,0.933180928,0.904676259,0.830405176,-0.159443513,0.617320359,0.528428018,0.991388857,-0.19166562,0.527446628,0.832368493,0.827405155,-0.256828874,0.661248505,0.564283788,0.959181964,-0.534172356,0.600031793,0.802029312,0.816212952,-0.298052847,0.639459312,0.559956551,0.955921054,-0.60159272,0.59402895,0.791737258,0.783666134,-0.263561755,0.635773599,0.565030456,0.926618159,-0.624793112,0.5949108,0.791606486,0.79487741,-0.244223252,0.620767415,0.582062781,0.92855978,-0.558813214,0.583346725,0.851962626,1.111771464,-0.011498342,0.861405313,0.66162765,1.124799609,0.012177381,0.85731411,0.837290108,1.523865819,0.062546171,0.531293154,0.639395833,1.533889532,0.153055996,0.495548189,0.840473354,1.914816737,0.443011492,0.500041008,0.677565455,1.918776393,0.264203876,0.473822266,0.83936137,1.957892656,0.483971089,0.495691597,0.683609903,1.958756447,0.269825131,0.488065213,0.835205495,2.034801006,0.248717934,0.511914313,0.716311276,2.037638426,-0.162522286,0.486136347
squat_166.jpg,squat,down,incorrect,up,correct,partial,50.38364846,35.72729485,101.4623549,19.7104198,0.625837386,0.138622567,-0.194618762,0.805818141,0.623766184,0.108678743,-0.114767931,0.817805171,0.626663387,0.109339207,-0.115381777,0.825070024,0.629375994,0.110300206,-0.115684651,0.82354182,0.606399715,0.106734537,-0.232838154,0.826041818,0.597106934,0.106486276,-0.232826963,0.828345954,0.586258352,0.106612556,-0.232891843,0.828830719,0.607993603,0.120075338,0.135130823,0.827891469,0.544547319,0.11751923,-0.275993854,0.843570471,0.624564409,0.171246111,-0.092080541,0.864993453,0.603535831,0.170615092,-0.204496592,0.870564163,0.577962399,0.272302538,0.350044191,0.937293649,0.435381502,0.251621634,-0.389349312,0.939832807,0.545452416,0.463735342,0.467216909,0.561917543,0.343820304,0.469617009,-0.562895775,0.568254352,0.5552724,0.576331258,0.233229801,0.606270254,0.442213237,0.574565411,-0.607126057,0.62657994,0.559861004,0.610698223,0.212786302,0.59050405,0.461220115,0.612048447,-0.661217809,0.615684688,0.566078067,0.59234947,0.157888398,0.587694585,0.478363216,0.589157879,-0.635563493,0.617265463,0.561356008,0.582917094,0.199941084,0.573331594,0.470269054,0.579603076,-0.591456771,0.602972329,0.570954323,0.719657242,0.208985597,0.874720275,0.474423707,0.725681245,-0.209215969,0.871277869,0.641092181,0.735026538,0.062237713,0.527704298,0.447946459,0.667362571,-0.602365196,0.527459681,0.492846221,0.850948155,0.267024577,0.484518319,0.414824396,0.83299017,-0.175922826,0.48228088,0.460740536,0.855909348,0.285211951,0.472467661,0.387136906,0.847099841,-0.125249043,0.495599002,0.470747739,0.914248645,0.218490452,0.500095248,0.426153004,0.912091196,-0.155263141,0.499632448
squat_168.jpg,squat,down,incorrect,up,correct,partial,53.19195387,52.17482115,52.32594324,50.47246504,0.386762649,0.211869359,-0.030190781,0.825192094,0.398733795,0.195250779,-0.092679806,0.836006045,0.404289693,0.194926769,-0.09258499,0.842552364,0.410438567,0.194656193,-0.092674285,0.841176927,0.393350035,0.194838345,0.00302249,0.843405604,0.394819736,0.194159836,0.003063145,0.845483661,0.396914065,0.193362206,0.002998449,0.845919549,0.457685679,0.200725198,-0.238547564,0.845084727,0.443544626,0.199530005,0.188460782,0.859201789,0.405291587,0.228303194,-0.081948034,0.878458619,0.398648679,0.227781802,0.042279046,0.883425057,0.549271941,0.29411447,-0.473583013,0.943553925,0.529259026,0.302240729,0.420665383,0.945201516,0.568868995,0.342067629,-0.989512324,0.596477985,0.52121383,0.327103674,0.811764181,0.512488604,0.550153971,0.254951,-1.438996196,0.640127242,0.508452654,0.251339376,1.142601013,0.567156792,0.554948866,0.233622059,-1.560453892,0.627463341,0.520000815,0.226194203,1.196144223,0.560101867,0.561751604,0.234774336,-1.551305056,0.624665022,0.521934152,0.226442248,1.194594383,0.561208427,0.556774139,0.243098229,-1.448131323,0.609995902,0.523479879,0.239348844,1.146477699,0.548449218,0.786727965,0.55179739,-0.31170997,0.887239277,0.771168888,0.54590416,0.312002391,0.884094477,0.424559444,0.583398044,-0.435637742,0.573050737,0.447788745,0.575707138,0.318616271,0.504175246,0.635345995,0.81919384,-0.392958373,0.535041094,0.629622936,0.770082414,0.411758989,0.472365737,0.695385575,0.854848981,-0.37744543,0.523870826,0.681846142,0.781417131,0.418034375,0.506635606,0.474505186,0.862439334,-0.41821602,0.547071993,0.546740234,0.850457788,0.395053804,0.497347057
squat_169.jpg,squat,down,incorrect,up,correct,partial,84.20712075,26.29332729,74.002456,21.55230574,0.439885676,0.297583014,-0.195364624,0.839298844,0.434990823,0.287787348,-0.182278529,0.848988056,0.437779903,0.288113981,-0.182351619,0.855477571,0.439994723,0.287720829,-0.182482973,0.853769541,0.426277637,0.285792083,-0.222440436,0.85588938,0.423655272,0.285058737,-0.222476766,0.857887566,0.420807183,0.2836757,-0.222811729,0.857801914,0.439389318,0.276740611,-0.107672587,0.857363224,0.42010206,0.294154167,-0.29011327,0.868612647,0.445935339,0.307826698,-0.162873909,0.88733381,0.435159117,0.307707191,-0.215709135,0.891473711,0.468956649,0.334819794,-0.09987279,0.949056387,0.406594127,0.374010026,-0.282292068,0.950502992,0.568000734,0.368724167,-0.051754456,0.586987317,0.43735972,0.507339716,-0.362010211,0.55354178,0.5894683,0.379051387,-0.115576826,0.630497038,0.449722677,0.536672175,-0.379054308,0.600976527,0.580587804,0.359603822,-0.134825677,0.617106199,0.504121065,0.574525118,-0.386902899,0.591217935,0.58217442,0.35345906,-0.151400417,0.617001235,0.484661996,0.555029631,-0.394129872,0.593315303,0.585684657,0.361818284,-0.12903057,0.604698658,0.485125154,0.549250066,-0.379763246,0.580544591,0.648255527,0.580324233,0.032671854,0.898227811,0.622059643,0.594611645,-0.032865513,0.895359039,0.623398602,0.589442313,0.062318515,0.560607016,0.582507133,0.576900303,-0.02729753,0.515776932,0.66137588,0.667524874,-0.041069735,0.514252305,0.654223561,0.663639367,-0.020792676,0.45806101,0.663095951,0.679368436,-0.052053094,0.508951485,0.651375115,0.678351164,-0.012759489,0.500840843,0.670875072,0.691681981,-0.093893841,0.537962914,0.705551028,0.692341447,-0.00202651,0.489474326
squat_17.jpg,squat,up,correct,up,correct,partial,125.0433056,62.3892818,103.8062598,51.24042217,0.482701063,0.256278515,-0.819997847,0.855368555,0.500611305,0.231507957,-0.81230396,0.864088893,0.510785103,0.230218068,-0.812024713,0.869929552,0.524306357,0.229171649,-0.812190294,0.868392229,0.485552877,0.229877934,-0.789316118,0.870299816,0.482855141,0.228321403,-0.78961277,0.872098327,0.479986966,0.226933613,-0.789894164,0.872021019,0.570443094,0.245461673,-0.679975212,0.871626556,0.497105271,0.233121991,-0.548214257,0.881750882,0.501982212,0.283240139,-0.768389106,0.898599744,0.48006466,0.277899534,-0.749156296,0.902325451,0.666389108,0.384227902,-0.627471626,0.954149127,0.478962481,0.345038891,-0.247507602,0.955435693,0.791945696,0.512390077,-0.702167511,0.622301877,0.485956758,0.401766837,0.196886048,0.51281935,0.765226901,0.355980694,-0.952162981,0.663499594,0.487011105,0.375202149,0.550252795,0.575190723,0.781941712,0.326184124,-1.033352613,0.649064898,0.499562591,0.353567541,0.619699299,0.561192095,0.779254913,0.318236977,-1.060560703,0.649612188,0.502330005,0.350705385,0.579999924,0.565344393,0.768333733,0.32984373,-0.97105366,0.636890411,0.501666367,0.359786063,0.547119439,0.556373894,0.773333013,0.571072936,-0.146976918,0.908389866,0.665725052,0.552878916,0.147805229,0.905771077,0.682210863,0.657822073,-0.825071514,0.603854537,0.445310056,0.565136075,-0.113481216,0.544034421,0.715948164,0.882267952,-0.567939043,0.559508622,0.55814743,0.754470408,0.217206284,0.491458923,0.73828733,0.910379648,-0.537655294,0.550999463,0.602966964,0.790145457,0.249845043,0.534266889,0.639966011,0.955489159,-0.719860613,0.580230415,0.471472472,0.811000526,0.150045946,0.522859514
squat_170.jpg,squat,down,incorrect,up,correct,partial,30.12746825,38.70411421,28.77478611,28.49666977,0.447915196,0.33940503,0.127522931,0.868925989,0.434781075,0.31424731,0.119087994,0.876944423,0.436714798,0.312091291,0.119094014,0.881961644,0.43881759,0.310169697,0.118970171,0.880762041,0.429178774,0.317792475,0.131104916,0.88278836,0.426853836,0.318253011,0.131052375,0.884264231,0.424662858,0.31852904,0.130817369,0.884279668,0.443998188,0.30750221,0.128871202,0.883535862,0.426525444,0.316933334,0.179428071,0.892871082,0.465966374,0.351386368,0.133853123,0.907901108,0.457461476,0.355570078,0.149301022,0.911480069,0.477881253,0.379218131,0.048823804,0.958687067,0.502947569,0.343490899,0.245966837,0.959793329,0.561639786,0.444027513,0.044536538,0.601241052,0.555576861,0.406754136,0.205686405,0.469588578,0.542848825,0.407883137,0.255110562,0.626019716,0.521509051,0.369106054,0.150493726,0.530625641,0.538747966,0.405592442,0.291560173,0.6126104,0.516452432,0.364963412,0.170739084,0.522145689,0.534815252,0.395345986,0.310483426,0.611633539,0.513408184,0.361628264,0.182367235,0.524831176,0.54057771,0.39961043,0.273725063,0.600274265,0.519699037,0.364177853,0.157514766,0.516675591,0.739447474,0.685896695,-0.084742844,0.917533994,0.771737635,0.664026678,0.083132669,0.915166914,0.449336708,0.575900495,0.054962579,0.635770023,0.519934535,0.564730585,0.27859813,0.520874918,0.628273785,0.796018243,-0.173805177,0.595359862,0.657330275,0.804884136,0.02013519,0.511029422,0.651461542,0.808553159,-0.188158467,0.589032173,0.70382154,0.83612144,0.005006865,0.563907623,0.574340403,0.852864444,-0.191966116,0.611938298,0.642166853,0.909646869,0.031745467,0.542097449
squat_172.jpg,squat,down,incorrect,up,correct,partial,166.3360957,129.945349,170.5634017,130.5675469,0.398710936,0.271189868,-1.038318872,0.882008851,0.423298925,0.22535944,-1.037192941,0.889198899,0.435185403,0.22451359,-1.037107587,0.893729925,0.444887549,0.224294841,-1.037407994,0.892598212,0.389519244,0.22497569,-1.013579607,0.894478738,0.380631208,0.223745584,-1.013962269,0.89581877,0.373398662,0.222236216,-1.014254332,0.895821214,0.472043931,0.233514085,-0.86725992,0.895122051,0.373191595,0.226956308,-0.768215954,0.903569221,0.422023118,0.313343346,-0.961791873,0.917093575,0.383882821,0.31101799,-0.933860481,0.920322776,0.568675935,0.418809414,-0.721129537,0.962572038,0.319886744,0.396841526,-0.503480196,0.963801622,0.516721666,0.771110117,-0.842107713,0.638338983,0.217609391,0.712763011,-0.732518077,0.521614254,0.344367057,0.628011584,-1.076650143,0.660194218,0.264837772,0.56171453,-1.201063871,0.576449811,0.303350657,0.580748439,-1.135030627,0.64563477,0.262711644,0.510441244,-1.276379108,0.566533208,0.320456296,0.526817262,-1.104511976,0.644863665,0.279741228,0.477328748,-1.229885578,0.568167925,0.336389989,0.542991161,-1.06116581,0.629937053,0.287362874,0.492057294,-1.190014243,0.559358835,0.563104808,0.770578563,-0.037543032,0.904603899,0.397702366,0.776780605,0.037542865,0.91453743,0.597672939,1.001074195,-0.656895816,0.662329912,0.261190951,0.95240438,-0.490475267,0.553974867,0.569913507,1.310002446,-0.09509737,0.571177244,0.335415661,1.295796633,-0.010575743,0.496914029,0.558367133,1.347932458,-0.047981843,0.559551656,0.358920544,1.333654046,0.026302796,0.533727944,0.584491432,1.470362425,-0.247641593,0.567384362,0.297255516,1.44847095,-0.198005706,0.50060761
squat_173.jpg,squat,down,incorrect,up,correct,partial,59.79058898,62.79742479,67.01181671,75.40562928,0.471909106,0.198633701,-0.001545845,0.893742502,0.483225226,0.167453468,0.007104096,0.900233448,0.489711374,0.166080549,0.006975724,0.9043203,0.496067137,0.165239394,0.006782249,0.903308392,0.46991384,0.171217591,0.021737698,0.90495193,0.467005879,0.172034487,0.021693539,0.906147063,0.464228451,0.173366651,0.021530394,0.906150877,0.516856074,0.181475461,0.081672505,0.90556252,0.477671981,0.193265393,0.145749912,0.913119495,0.489041805,0.226405308,0.02606965,0.925348818,0.473068535,0.228582621,0.04402725,0.928173959,0.590261221,0.318409979,0.018933032,0.966296732,0.46225372,0.342933208,0.175177693,0.967221498,0.626888335,0.46347186,-0.189428851,0.667011261,0.497761071,0.471603721,0.037556708,0.484064877,0.569725513,0.468029946,-0.325544149,0.684485435,0.539051771,0.39835614,-0.185234621,0.540757537,0.56086117,0.471797317,-0.353343904,0.669272363,0.552553654,0.397074968,-0.218181565,0.535019398,0.551114023,0.438347101,-0.320909232,0.668713748,0.551218748,0.370943874,-0.215718433,0.536313832,0.553120792,0.44664216,-0.311454386,0.654084802,0.550346851,0.380051911,-0.191022262,0.531164289,0.647346914,0.673770726,-0.065215006,0.913381338,0.552369952,0.700552702,0.065514788,0.921506822,0.545306087,0.648589849,-0.356017053,0.690094411,0.43595618,0.699636519,-0.249106959,0.575723708,0.639450848,0.96955514,-0.434742212,0.601024985,0.576932609,0.979308426,-0.305922478,0.494164824,0.655280173,0.99158895,-0.440858126,0.582902372,0.609726667,0.995148361,-0.309636235,0.535429537,0.650075436,1.173101783,-0.509477198,0.591656625,0.596411347,1.134770632,-0.356290191,0.49351877
